company,job_name,salary,city,work_years,education,desc
么么嗖,软件开发工程师（Python数据爬虫）,8K-16K,深圳,1-3年,本科,"['工作职责：', '1.开发网页自动化脚本；', '2.负责商品信息结构化，编写自动化脚本解析网页信息；', '3.商品索引系统：亿级SKU的库存价格实时跟踪同步，并对商品进行智能分类、本地化、图片处理和去重；', '4.设计、开发、测试、部署以及维护并改进各子系统；', '5.管理项目优先级并按时交付。', '职位要求：', '1.全日制统招本科、硕士毕业（985/211优先），2年以上软件开发工作经验；', '2.熟悉至少一门通用静态编译编程语言，C/C++/Java/C#/Go；', '3.熟悉Web端基础标准，包括HTML、CSS、Javascript、Json等；', '4.熟悉Python或其他脚本语言，有兴趣和能力根据需求学习其他编程语言；', '5.熟悉Unix/Linux环境，Memcache/Redis/MongoDB等存储系统，能独立设计开发包括前后端交互的业务子系统；', '6.熟悉常见的设计模式、单元测试、持续开发集成、Code Review，并能在日常工作践行；', '7.了解搜索引擎、电子商务、社交类应用的系统基本架构，能对已有的子系统进行优化调整的优先；', '8.活跃的开源项目贡献者优先。']"
腾晖科技,Python,10K-20K,珠海,1-3年,本科,"['1.了解CNN或者LSTM等神经网络算法；', '2.熟悉至少一种深度学习框架，包括Caffe、Tensorflow、mxnet等；', '3.具有跟踪、人脸识别、车辆识别、reid相关应用背景、经验者优先；', '4.具有钻研和创造力，能够通过阅读论文学习最新算法和理论；', '5.要求责任心强，有良好的学习能力和协作精神，愿意接受挑战和承受工作压力要求；', '6.在CVPR，ICCV，ECCV，NIPS，ICLR，TPAMI等相关顶级学术会议期刊发表过相关论文者优先。']"
云图智联,Python,15K-30K,深圳,3-5年,本科,"['岗位：高级后端开发工程师（数据库及Python）', '职位要求', '该职位协助定制基于Python的Web应用程序的规划、设计、开发、发布、部署及维护，主要涉及到税务相关的数据分析及后端程序开发。', '性质和范围', '在技术方面，该职位会向后端总监或更高级别的技术人员报告。该职位既需要能独立开展工作，也是团队的一部分，例如配合产品经理进行开发，为内部和外部客户提供软件解决方案。', '基本职责', '与客户沟通协作，以了解他们的业务需求', '使用敏捷方法设计和开发完整的软件解决方案', '记录软件使用情况并根据需要开发培训材料', '维护和支持应用程序和数据库', '管理开发基础设施工具和服务', '与同行合作，开发创新解决方案', '关键素质', '良好的人际关系，良好的口头和书面沟通技巧，包括对软件代码的评论及注释', '能够在基于团队的环境中与各级技术人员进行有效沟通和互动', '具有批判性思维，能够有技巧地公开表达自己的不同意见', '具有很强的解决问题的能力', '能遵循标准操作规程，按照规范记录工作，并在接受适的监督', '具有强烈的求知欲望和对新技术的钻研精神', '所需技能', '扎实的Python功底', '有一定的Web应用程序开发经验，了解编写、调试和审查HTML，CSS，JavaScript', '了解Restful WebAPI服务的开发', '有各种网站开发框架的经验', '有Git版本控制系统的经验', '了解关系数据库和数据库设计（MySQL，MS SQL等）', '良好的人际关系，口头和书面沟通技巧，包括评论软件代码', '加分项', '熟悉Pandas、notebook等数据分析工具。', '熟悉数据仓库理论', '熟悉分布式数据库/文件系统（如Cassandra，HDFS等）', '有C、C++、JAVA等其他语言的软件开发经验', '熟悉Linux系统', '熟悉网络架构及协议', '了解敏捷软件开发方法', '接触过MVVM模式', '资格', '电子、计算机等工程或科学专业本科，3年相关经验。特别有能力者可放宽要求。', 'WisConT为所有雇员和申请人提供平等的就业机会（EEO），不分种族，肤色，宗教，性别，性取向，性别认同，国籍，残疾，退伍军人身份。', 'CEO李云曦博士', '剑桥大学博士；伦敦帝国理工学院AES研究中心工业协作成员；数据科学家，大数据、人工智能技术专家。', 'CTO Pedro Baize博士', '帝国理工学院博士。伦敦帝国理工学院AES研究中心工业应用主任，曾为帝国理工科学计算研究中心创始人兼副主任，博导；数据科学家，流体动力学专家，科学计算专家。']"
软唐信息科技,Python,5K-10K,无锡,3-5年,大专,"['1.工作内容:', 'A.开源ERP Odoo的二次开发及其他Web系统开发。', 'B.基于Python语言的AI、网络应用等的开发。', '2.经验要求:熟悉且熟练使用python语言及主流框架。', '3.能力要求:善于学习，有极大的进取心。', '注意:我们是一家初创公司，在招技术骨干。欢迎志同道合者加入，一块干一切皆有可能。无进取心者请路过！']"
云杉智达,python后端开发工程师,10K-18K,北京,3-5年,本科,"['【岗位职责】', '-参与需求分析，产品设计，功能开发；', '-负责系统平台的日常维护；', '-与团队技术交流，共同进步。', '【任职要求】', '-大学本科以上学历，计算机等相关专业；', '-两年以上python服务端开发经验，熟悉linux环境下的开发；', '-熟悉MVC架构，精通Tornado、Django、Flask等至少一个开发框架；', '-参与或主导过百万用户以上级别的互联网项目者优先；', '-具备良好的编码习惯及开发文档书写习惯；', '-具有优秀的团队合作和沟通协作能力，善于学习，乐于分享，能承受较大工作压力。']"
无境科技,Python 后端开发,10K-15K,珠海,1-3年,本科,"['职位描述', '1. 负责公司平台的架构和设计', '2. 负责平台的开发', '3. 编写开发文档', '职位要求', '1. 精通 Python,有2年以上 Python 开发经验', '2. 精通 Django/Tornado/Flask 等一种或者多种框架结构', '3. 精通数据库开发', '4. 熟悉HTML、CSS、Javascrip、Ajax', '5. 熟悉 Linux 工作环境，有 Nginx 使用经验', '6. 有良好的团队合作仪式，高度的责任感，善于主动发现问题', '7. 具备量好的编码习惯，有代码阅读能力和英文资料的阅读能力', '加分条件', '1. 有 iOS/Android 开发经验', '2. 在 Github 或者 StackOverFlow 上有特别贡献', '3. 有 LBS 开发经验', '4. 有个人技术博客并具有一定影响力']"
晒宝科技,Python程序员爬虫设计,4K-5K,深圳,1年以内,本科,"['岗位描述：', '人要在深圳，有时间才能做的！因为顶目开始前的沟通要面对面的。', '由公司指定爬取网址，及任务要求，双方商量报价约定完成时间，协商一致后，开始研发工作。爬虫研发完成后发送截图，确认效果，我方支付相应工资报酬，并进行测试，如有BUG，后续修修补补直到能用好用为止。', '岗位职责：', '1、对指定网站进行数据抓取，清洗以及汇总的开发工作。', '2、互联网网站，网页，链接的特征挖掘。', '3、负责系统日常运营资源调度优化及运营指标分析调优，并能实时监控爬虫的进度和警报反馈。', '4、负责特殊网页采集任务的分析及采集方案设计。', '任职要求：', '1. 数学，统计，计算机相关专业本科以上学历', '2. 熟悉Python以及数据分析相关工具，了解Shell', '3. 熟悉SQL语言，MySQL数据库', '工作地点：不限，按时完成任务即可。']"
外贸牛,python工程师,6K-12K,厦门,1-3年,本科,"['岗位职责：', '1、根据业务需求研究爬虫核心技术以及爬虫策略优化等；', '2、根据业务需求对文本、图片、视频数据抓取、清洗、存储等工作；', '3. 开发RESTFUL API等相关接口。', '4. 编写服务器布署脚本、各种工具脚本。', '任职资格：', '1、 熟练掌握Python语言，1年以上的python开发经验；', '2、 熟练使用scrapy爬虫框架完成抓取工作；', '3、 熟练使用正则表达式、Xpath等网页信息抽取技术，熟悉http/https协议；', '4、 熟悉urllib2和urllib', '5、 熟悉多线程编程、分布式计算，有分布式系统使用经验；', '6、 熟练使用Mysql、Redis 数据库优先；有社交媒体数据抓取经验的优先', '7、 性格开朗，善于交流，思路清晰，逻辑明确，有较强分析与解决问题能力，具有团队合作精神和责任心；', '8、 拥有良好的代码习惯，要求结构清晰，命名规范，逻辑性强，代码冗余率低；乐观向上，有较好的学习能力，良好的团队合作能力，善于沟通，独立解决问题。', '我们有阿里巴巴销售牛人，互联网外贸行的资深专家、谷歌优秀的SEOSEM专家，精于SNS营销的专家等 -----专业技术够硬', '我们有跟随公司一起成长的国宝级职员，有领军企业里看中我们的产品和发展前景而毅然决然加入的铁杆粉丝，有初入社会茫然一片，却在工作中看到遍地光芒的的新星90后，接下来加入的你会是咋样？']"
程果教育,Python讲师,4K-7K,池州,经验不限,不限,"['1、完成相关的教学资料（实训大纲、教学PPT、教学用书、教学案例等）的研发工作；', '2、按照教学规范和教学大纲高质量完成Python课程的授课任务；', '3、带领学员参加实训并指导学员完成实操项目；', '4、根据学生及市场需要，高质量完成公开课、讲座、网络直播课等授课任务；', '5、结合搜索引擎的发展变化，实时改进教学方法，完善教学体系；', '6、完成课程辅导工作，解答学员课程疑问，保证学员的学习质量；', '7、配合其它部门和集团完成相关工作。', '要求：', '1.熟悉面向对象的设计思想，熟悉RESTful web service规范；', '2.精通Python语言，熟练使用Python标准库和流行的第三方库；', '3.熟悉TCP/IP协议及HTTP协议, 了解基本的前端技术，HTML、CSS、JS、Ajax等；', '4.熟练使用mongoDB，Redis', '5.对代码和设计质量有严格要求，重视Code Review，知道良好的编程习惯的标准；', '6.具备强烈的责任心，对工作有激情，良好的沟通能力，良好的团队合作精神，能够承受一定的工作压力。']"
傲梦网络科技,python,5K-10K,西安,经验不限,本科,"['√编程达人\xa0\xa0√亲和力满分\xa0\xa0√热爱教育\xa0\xa0√沟通高手', '【职位描述】', 'l\xa0给孩子教授线上1对1编程课', 'l\xa0根据学员情况，制定学员个性化教案', 'l\xa0定期汇报备课情况和教学进度，积极反馈学员上课情况', '【岗位要求】', 'l\xa0全日制本科学历及以上，计算机、理科类专业', 'l\xa0至少精通一门编程语言，C、C++、Python、JS等等多多益善', '（以上面试通过者，本公司提供培训）']"
杭州默安科技有限公司,python（在校实习生）,5K-6K,杭州,经验不限,本科,"['岗位要求', '1、计算机专业大三在读或研究生研二优秀在读学生；', '2、熟悉python语言，并有相关python项目开发经验；', '3、熟悉TCP/IP网络编程，熟悉多线程编程；', '4、善于分析和解决问题，有责任心；', '5、有开源代码阅读的优先，有程序设计比赛经验的优先；', '6、有实习经验的优先。', '杭州默安科技有限公司成立于2016年4月，由原阿里安全部总监聂万泉、资深安全专家云舒、汪利辉三人联合创立。创始人具有十年以上的大型互联网公司安全从业经历。公司核心团队由来自于腾讯、阿里、趋势科技等顶尖企业的一线产品技术人员组成，具备丰富的安全技术实践经验和较强的创新能力。']"
徐州文旭信息技术公司,Python,5K-9K,徐州,1-3年,不限,"['欢迎技术老鸟来聊聊！闲聊闲聊！', '主要pc端软件研发', 'A5站长网是国内最大的草根站长交流中心，公司目前200多员工，独立部门十几个，每年固定团队旅游，法定节假日，正常缴纳法定保险。徐州文旭所属A5自媒体营销部门 团队80人+ 氛围很活跃 公司员工都是年轻人，欢迎有能力技术来公司一起闯天下。', '欢迎有能力的互联网运营 产品 技术等牛人 给我私信哟！']"
源伞,Python研发工程师,12K-24K,深圳,经验不限,本科,"['职位诱惑：', '玩转开源,系统达人', '职位描述：', '岗位职责：', '围绕源伞静态分析工具开发产品生态环境，定制产品和构造新的产品线，主要包括以下职责：', '1.      开源项目的定制和二次开发', '2.      云系统的开发：任务调度系统升级与维护，计算云、数据云升级与维护', '3.      Restful Api 开发与维护', '4.      命令行工具开发与维护', '', '岗位基本技能要求：', '较强Python C/C++ 语言能力和Linux系统熟悉程度', '熟悉make cmake等常见编译工具链', '基础Linux服务器运维能力', '熟悉flask、sqlalchemy等常用框架', '熟悉celery队列框架使用', '熟悉restful api设计规范和实现', '加分项：', '有任务调度系统项目经验、分布式系统经验、C/C++/QT项目经验、应用容器经验、喜爱开源项目优先', '有Web前端经验者优先', '专注于人工智能和编译器技术为企业服务，自动发现解释软件中的缺陷。我们依托于香港科技大学八年技术研究，致力于打造国际水平的中国制造。我们需要你的帮助，期待你加入我们的创始团队。公司资金充裕，处于高速发展阶段。你的到来，将作为公司的元老级员工与公司共同发展，以及有机会获得丰厚的期权。']"
莫比嗨客,Python web工程师,8K-10K,大连,1-3年,本科,"['岗位职责：', '1.\xa0设计并开发公司互联网产品和服务', '2.\xa0负责编写REST\xa0API类型的系统设计', '3.\xa0负责软件项目的测试', '4.\xa0负责项目文档撰写', '任职要求：', '1.\xa0熟悉Django、Flask、WebPy、Tornado等其中一种或多种框架', '2. 熟悉unix/linux操作系统', '3. 熟练使用\xa0Mysql\xa0和\xa0Redis、MongoDB\xa0等NoSQL数据库', '4. 有良好的编码习惯，对自己以及自己的代码要求严格', '5. 有较强的英文阅读和资料查找能力', '6. 有良好的工作协调能力和沟通能力，认真负责、敬业、良好的人际关系和团队合作精神。', '7. 能承受较大强度的工作压力，有团队精神和创新意识。', '8. 了解HTML,CSS,javascript和常用javascript\xa0mvc（Backbone,\xa0React,\xa0Angular）等前端框架其中一种或多钟']"
重庆极云海链,Python数据挖掘(区块链),4K-6K,重庆,1-3年,大专,"['岗位职责：', '1.负责设计和开发分布式网络爬虫系统，进行多平台信息的抓取和分析工作；', '2.负责网页信息和APP数据抽取、清洗、消重等工作，提升平台的抓取效率；', '3.参与爬虫核心算法和策略优化，熟悉采集系统的调度策略；', '4.实时监控爬虫的进度和警报反馈。', '任职要求：', '1.掌握Java 、Python等语言；', '2.了解多线程、多进程、网络通信编程相关知识，有分布式爬虫架构，数据挖掘经验；', '3.掌握网页抓取原理及技术，了解基于Cookie的登录原理，熟悉基于正则表达式、XPath、CSS等网页信息抽取技术；', '4. 5.做过数据处理、ETL等相关工作优先。']"
源码时代,Python程序员,7K-12K,成都,1-3年,本科,"['职位诱惑：', '补贴福利,五险一金,公司股权,出国旅游', '职位要求:', '1. 表达能力强，个性开朗，乐于与人交流。', '2. 熟练使用Linux/Unix系统，Linux/Mac 作为开发环境', '3.  2年以上相关工作经验，扎实的python基础，熟悉Django、Flask、web.py等web框架中的一种；', '4. 熟悉MySQL、Redis、MongoDB之一，熟悉数据库索引；', '5. 熟悉项目开发流程，熟练使用SVN/GIT等版本控制软件。', '6. 有三个以上的Python项目', '7. 年薪范围：9万-12万', '源码时代，是一家专注于IT职业教育的高科技公司，源码时代秉承“开放、创新、专注、共赢”的核心价值，致力于打造中国高端IT培训品牌，旨在为每一名前来培训的学子提供良好的服务。']"
云杉智达,python,8K-16K,北京,1-3年,本科,"['【岗位职责】', '-参与需求分析，产品设计，功能开发；', '-负责系统平台的日常维护；', '-与团队技术交流，共同进步。', '【任职要求】', '-大学本科以上学历，计算机等相关专业；', '-两年以上python服务端开发经验，熟悉linux环境下的开发；', '-熟悉MVC架构，精通Tornado、Django、Flask等至少一个开发框架；', '-参与或主导过百万用户以上级别的互联网项目者优先；', '-具备良好的编码习惯及开发文档书写习惯；', '-具有优秀的团队合作和沟通协作能力，善于学习，乐于分享，能承受较大工作压力。']"
壹博云天,Python人工智能开发助理,4K-8K,郑州,经验不限,大专,"['【岗位职责】', '1、使用主要编程语言python，负责web应用开发的技术工作；', '2、熟悉 Python 编程，熟悉 Linux 系统，熟悉 shell 编程；', '3、熟悉关系型数据库的使用与基本设计优化方法；', '4、良好的编码风格及测试习惯；', '任职要求：', '1、计算机(网络)、软件工程、电子技术、自动化、等理工科类相关专业；', '2、有计算机语言基础优先；', '3、有钻研精神和学习能力，团队合作能力；', '4、具有良好的自主学习能力，能够通过学习解决技术问题。', '公司福利及待遇：', '1、5天8小时，弹性工作时间，周末双休；', '2、公司按照国家规定实施假期制度，逢各大节日（端午、中秋等）发放假期礼品或过节费；', '3、公司为员工提供高于同行业同岗位的薪资待遇，每半年进行一次综合调薪；', '4、入职培训、在职培训、拓展训练、职能培训等；', '5、月度聚餐、员工旅游、文艺活动（晚会）等；', '6、生日礼物、免费午餐（计划中）、各类假期（婚假，产假等）']"
奥国,Python,5K-6K,北京,3-5年,本科,['webapp开发人员，喜欢从事教育行业对教育行业有深入了解。']
吉塔思,Python开发工程师,8K-15K,沈阳,3-5年,本科,"['岗位职责：', '1.针对企业的智能制造及人工智能产品进行python方向开发；', '2.配合项目经理完成相关开发工作；', '3.研究新技术，满足产品需求；', '4.完成领导分配的其他工作', '任职要求：', '1.本科及以上学历，3年以上Python开发经验；', '2.熟练掌握Django或者其他Python Web开发框架，熟悉html、js、css、jquery等web开发者优先；', '3.有大型网络服务开发，在高并发，高稳定性方面有经验者优先；', '4.熟悉办公软件', '沈阳吉塔思软件有限公司创立于2002年，公司以“尊重人才、超越技术、用心服务”为核心价值，一切以用户需求为中心。通过软件与服务的结合，软件与制造的结合，技术与行业管理能力的结合，提供行业解决方案和产品工程解决方案以及相关软件产品、平台及服务。']"
公平价,Python爬虫,8K-16K,成都,3-5年,本科,"['职位描述：', '1、承担web后端的技术工作，开发和维护公平价网站，主要编程语言是python', '2、参与搜索引擎，爬虫方向的开发工作', '3、参与需求分析，产品设计，功能开发；', '4、负责系统平台的日常维护；', '5、与团队技术交流，共同进步', '职位要求：', '1、热爱编程，精通至少一门开发语言，愿意深入学习Python；', '2、熟悉MVC架构、Django或者其他Python Web开发框架者优先；', '3、有大型网络服务开发，在高并发，高稳定性方面有经验者优先；', '4、具备良好的编码习惯及开发文档书写习惯；', '5、具有优秀的团队合作和沟通协作能力，善于学习，乐于分享，能承受较大工作压力；', '6、有一定的web前端技能，了解或熟悉HTML、CSS、Javascript；', '7、需要你勤奋、好学，有冲劲']"
Elight,Python,8K-15K,西安,3-5年,本科,"['工作内容：', '1.\xa0负责公司Odoo系统的需求分析、设计和开发', '2.\xa0实现Odoo系统与业务涉及的三方平台的集成和开发', '3.\xa0负责公司Odoo系统新功能培训，支撑公司业务运作', '4.  研究前瞻技术，优化系统方案', '工作需求：', '1.\xa03年以上Odoo(OpenERP)实施和开发经验，精通Odoo框架和Python库', '2.\xa0熟悉Python和PostgreSQL数据库', '3.\xa0熟悉JavaScript和CSS，有HTML5开发经验更佳', '4.  熟悉Linux操作系统，熟悉Shell脚本语言，git等代码管理', '5.\xa0本科以上学历，计算机相关专业。有较强的自学能力、外语沟通和团队协作能力更佳']"
嘀拍信息,Python后端开发工程师,10K-20K,南通,3-5年,大专,"['岗位职责:', '1. 承担公司业务后台系统的架构和设计；', '2. API的开发、设计和维护，承担核心功能、公共核心模块的代码编写；', '3. 具有很强的沟通协调能力，能与同事协同工作，并能对项目中的技术风险进行评估和应对；', '4. 负责分析业务领域比较复杂的问题，根据业务需求选择技术解决方案。', '任职要求:', '1. 3年以上工作经验（能力强者可适当缩短）；', '2. 3年以上 Linux/Unix 使用经验，有动态语言开发经验；', '3. 熟悉XML、JSON、SOAP协议，熟悉Python多线程应用开发，熟悉flask、tornado、django等开发框架；', '4. 需对Nginx、Apache、Tomcat、MySQL等有一定的开发及维护经验；', '5. 熟悉多种存储软件(如MySQL/PostgreSQL等)；', '6. 具备良好的识别和设计通用框架和模块的能力；', '7. 精通分布式、多线程、异步及高性能设计，会性能调优；', '8. 有很强的分析问题和解决问题的能力，强烈的责任感；', '9. 有良好的团队合作精神和表达沟通能力。', '嘀拍信息科技南通有限公司，坐落于南通文化创意园区12F，办公面积1000余平方，注册资本2000万元，公司文化中烙印着Lenovo人独有的专业研发与制作的基因。核心技术团队均来自于联想上海研究院，也是国内第一批从事AR/VR核心技术研发团队，并开发了联想首款AR Glasses（早Google一年）和 VR眼镜。']"
八九软件,Python,10K-11K,郑州,1-3年,本科,['人工智能经验者优先']
数字跳动科技,python开发,5K-8K,贵阳,1-3年,大专,"['工作内容：ERP开发维护【odoo二次开发】', '技能要求：熟练使用python.vue。linux开发环境，数学基础扎实']"
激发软件,Python,10K-11K,大连,1-3年,本科,"['Python web开发工程师。要求，熟悉HTML5/CSS3，JavaScript', '熟练掌握Python web开发，两年左右软件开发经验。']"
